scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Pica nuttalli,2024-11-13 16:25:00 -0800,,"Carmichael, CA, USA",38.6541247885,-121.3171060221,,Yellow-billed Magpie,https://www.inaturalist.org/observations/251813936,https://static.inaturalist.org/photos/450643937/medium.jpeg,john475,251813936,Yellow-billed Magpie,Aves,8319,0,0,2024/11/13 4:25 PM,2024-11-13,2024-11-14 00:25:00 UTC,Pacific Time (US & Canada),8,8,,open,false,,,829348,John Cleckler,2024-11-15 21:48:03 UTC,2024-11-15 21:50:38 UTC,research,,,NA,false
Dryobates nuttallii,2024-11-08 11:36:55 -0800,,"Pleasanton, CA 94566, USA",37.6702996821,-121.8739392981,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251808624,https://inaturalist-open-data.s3.amazonaws.com/photos/450633570/medium.jpeg,beckasaurus,251808624,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-08 11:36:55,2024-11-08,2024-11-08 19:36:55 UTC,Pacific Time (US & Canada),1901,1901,,open,false,gps,gps,1770258,Becky,2024-11-15 20:52:31 UTC,2024-11-16 16:51:00 UTC,research,,,2,false
Dryobates nuttallii,2024-09-08 08:42:44 -0700,,"Golden Gate Park, San Francisco, CA, USA",37.7689104255,-122.4829770997,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251807873,https://inaturalist-open-data.s3.amazonaws.com/photos/450632191/medium.jpeg,mark0625,251807873,Nuttall's Woodpecker,Aves,792987,1,0,2024-09-08 08:42:44,2024-09-08,2024-09-08 15:42:44 UTC,Pacific Time (US & Canada),6013,6013,,open,false,gps,gps,8490994,,2024-11-15 20:45:24 UTC,2024-11-15 21:23:21 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-11-15 09:52:09 -0800,,"West Valley College, Saratoga, CA, US",37.2606406285,-122.0110452663,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251790982,https://inaturalist-open-data.s3.amazonaws.com/photos/450600441/medium.jpeg,barry_thomson,251790982,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-15 09:52:09-08:00,2024-11-15,2024-11-15 17:52:09 UTC,Pacific Time (US & Canada),4,4,,open,false,,,15206,,2024-11-15 17:53:28 UTC,2024-11-15 18:02:10 UTC,research,CC-BY-NC,,3,false
Pica nuttalli,2024-11-14 12:40:47 -0800,,"California, US",38.6313710163,-121.3645559898,,Yellow-billed Magpie,https://www.inaturalist.org/observations/251784108,https://inaturalist-open-data.s3.amazonaws.com/photos/450587110/medium.jpeg,popcorncorvid,251784108,Yellow-billed Magpie,Aves,8319,1,0,2024-11-14 12:40:47,2024-11-14,2024-11-14 20:40:47 UTC,Pacific Time (US & Canada),15,28210,obscured,open,true,gps,gps,7597646,KJ Armstrong,2024-11-15 16:39:26 UTC,2024-11-19 14:52:01 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-11-14 21:47:16 -0800,"can anyone identify what the growth is on his nostril? tumor or disease? at least he seems very active still, and unbothered by it","Alicante Dr, Santa Clarita, CA, US",34.404430125,-118.5416240535,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251742682,https://inaturalist-open-data.s3.amazonaws.com/photos/450503957/medium.jpeg,elkoftheriot,251742682,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-14 21:47:16-08:00,2024-11-14,2024-11-15 05:47:16 UTC,Pacific Time (US & Canada),395,395,,open,false,,,5213061,Elk (she/he),2024-11-15 06:01:56 UTC,2024-11-15 06:26:26 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-11-13 10:47:33 -0800,,"Orange County, US-CA, US",33.5956382997,-117.6598479997,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251727830,https://inaturalist-open-data.s3.amazonaws.com/photos/450473088/medium.jpeg,elimar24,251727830,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-13 10:47:33,2024-11-13,2024-11-13 18:47:33 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,7626128,Elijah S.,2024-11-15 02:25:08 UTC,2024-11-15 17:36:20 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-11-14 13:56:00 -0800,,"Portola Valley, CA, USA",37.374572,-122.2241065,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251719064,https://inaturalist-open-data.s3.amazonaws.com/photos/450455979/medium.jpg,ross2,251719064,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/14 1:56 PM,2024-11-14,2024-11-14 21:56:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,16404,Ross Millikan,2024-11-15 00:32:00 UTC,2024-11-15 00:46:54 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-14 12:49:42 -0800,,"Beale Afb, CA, US",39.1087083333,-121.3377533333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251718375,https://inaturalist-open-data.s3.amazonaws.com/photos/450454565/medium.jpeg,jzupan,251718375,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-14 12:49:42-08:00,2024-11-14,2024-11-14 20:49:42 UTC,Pacific Time (US & Canada),37,37,,open,false,,,3820906,Joshua Zupan,2024-11-15 00:22:48 UTC,2024-11-15 07:00:55 UTC,research,CC0,,3,false
Dryobates nuttallii,2024-11-14 13:31:25 -0800,,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.14035,-118.6204216667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251704571,https://static.inaturalist.org/photos/450425718/medium.jpeg,madison542,251704571,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-14 13:31:25-08:00,2024-11-14,2024-11-14 21:31:25 UTC,Pacific Time (US & Canada),4282,4282,,open,false,,,5732607,MADISON JENNINGS,2024-11-14 21:32:39 UTC,2024-11-14 21:47:11 UTC,research,,,3,false
Dryobates nuttallii,2024-11-13 10:23:00 -0800,Oro Vista Park,"Sunland, Los Angeles, CA 91040, USA",34.271711403,-118.3194137485,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251703044,https://static.inaturalist.org/photos/450421161/medium.jpg,naturephotosuze,251703044,Nuttall's Woodpecker,Aves,792987,1,0,2024/11/13 10:23 AM,2024-11-13,2024-11-13 18:23:00 UTC,Pacific Time (US & Canada),4,4,,open,false,,,497764,,2024-11-14 21:18:26 UTC,2024-11-14 21:47:40 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-14 09:02:29 -0800,,"El Cerrito, CA 94530, USA",37.9106,-122.2955194444,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251679970,https://inaturalist-open-data.s3.amazonaws.com/photos/450376401/medium.jpeg,fraxl,251679970,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-14 09:02:29,2024-11-14,2024-11-14 17:02:29 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,7881882,Janice Von Itter,2024-11-14 17:06:16 UTC,2024-11-15 22:32:13 UTC,research,,,2,false
Dryobates nuttallii,2024-11-13 16:40:02 -0800,,"Los Angeles County, US-CA, US",34.1933971888,-118.2412501955,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251613759,https://static.inaturalist.org/photos/450244445/medium.jpeg,zucchinibird,251613759,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-13 16:40:02-08:00,2024-11-13,2024-11-14 00:40:02 UTC,Pacific Time (US & Canada),4,4,,open,false,,,8392822,Loren Barker,2024-11-14 00:41:09 UTC,2024-11-14 01:20:06 UTC,research,,,3,false
Dryobates nuttallii,2024-11-13 16:16:11 -0800,In the persimmon tree. ,"California, US",37.5190194998,-122.220218675,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251612227,https://inaturalist-open-data.s3.amazonaws.com/photos/450239720/medium.jpeg,wernerehl,251612227,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-13 16:16:11,2024-11-13,2024-11-14 00:16:11 UTC,Pacific Time (US & Canada),NA,28388,obscured,open,true,gps,gps,261345,Robert Wernerehl,2024-11-14 00:22:43 UTC,2024-11-14 00:39:39 UTC,research,CC-BY-NC-SA,,2,false
Dryobates nuttallii,2024-11-13 15:40:51 -0800,,"Auburn, CA, USA",38.9092271873,-121.0626703128,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251610010,https://static.inaturalist.org/photos/450234928/medium.jpeg,mahalaa,251610010,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-13 15:40:51,2024-11-13,2024-11-13 23:40:51 UTC,Pacific Time (US & Canada),5,5,,open,false,gps,gps,607588,Mahala A,2024-11-13 23:56:16 UTC,2024-11-19 05:34:04 UTC,research,,,2,false
Dryobates nuttallii,2024-11-13 11:53:00 -0800,,"Santa Cruz County, CA, USA",37.0811513467,-122.0577843701,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251603887,https://inaturalist-open-data.s3.amazonaws.com/photos/450222606/medium.jpg,nanciman,251603887,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/13 11:53 AM,2024-11-13,2024-11-13 19:53:00 UTC,Pacific Time (US & Canada),122,122,,open,false,,,6132622,,2024-11-13 22:45:10 UTC,2024-11-13 23:19:45 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-12 09:50:07 -0800,,"Balboa Park, San Diego, CA, US",32.7317366667,-117.156425,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251569759,https://inaturalist-open-data.s3.amazonaws.com/photos/450157592/medium.jpeg,blevine,251569759,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-12 09:50:07-08:00,2024-11-12,2024-11-12 17:50:07 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,695337,Bill Levine,2024-11-13 16:47:39 UTC,2024-11-14 00:28:35 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-11-13 07:52:51 -0800,,"Eastlake Business Center, Chula Vista, CA, USA",32.6467649,-116.9772207997,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251565686,https://inaturalist-open-data.s3.amazonaws.com/photos/450151854/medium.jpeg,daiyadoggo,251565686,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-13 07:52:51,2024-11-13,2024-11-13 15:52:51 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,3364504,Alexander Antero Peñaflor,2024-11-13 16:07:22 UTC,2024-11-14 05:57:41 UTC,research,CC0,,2,false
Dryobates nuttallii,2024-11-11 12:58:00 -0800,,"Golden Gate Park, San Francisco, CA, USA",37.7668416667,-122.4841527778,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251533420,https://inaturalist-open-data.s3.amazonaws.com/photos/450087599/medium.jpeg,jayparoline,251533420,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/11 12:58 PM,2024-11-11,2024-11-11 20:58:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,1458483,Jay Paroline,2024-11-13 08:08:10 UTC,2024-11-13 13:14:09 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2024-11-09 15:35:00 -0800,,"San Joaquin Marsh, Irvine, CA 92612, USA",33.6599901334,-117.8421071875,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251517851,https://inaturalist-open-data.s3.amazonaws.com/photos/450055546/medium.jpeg,jmillsand,251517851,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/09 3:35 PM,2024-11-09,2024-11-09 23:35:00 UTC,Pacific Time (US & Canada),5,5,,open,false,,,4030693,Jonathan Mills-Anderson,2024-11-13 04:06:25 UTC,2024-11-13 04:08:02 UTC,research,CC0,,NA,false
Dryobates nuttallii,2024-09-02 08:11:00 -0700,,"Huntington Beach, CA, USA",33.7051560062,-118.000858007,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251505054,https://inaturalist-open-data.s3.amazonaws.com/photos/450029829/medium.jpeg,jmillsand,251505054,Nuttall's Woodpecker,Aves,792987,0,0,2024/09/02 8:11 AM,2024-09-02,2024-09-02 15:11:00 UTC,Pacific Time (US & Canada),32,32,,open,false,,,4030693,Jonathan Mills-Anderson,2024-11-13 01:26:57 UTC,2024-11-13 01:33:49 UTC,research,CC0,,NA,false
Dryobates nuttallii,2024-11-02 15:22:00 -0700,,Birdbath,32.832327104,-116.7769345061,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251503974,https://inaturalist-open-data.s3.amazonaws.com/photos/450028070/medium.jpg,pfelber,251503974,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/02 3:22 PM,2024-11-02,2024-11-02 22:22:00 UTC,Pacific Time (US & Canada),3,3,,open,false,,,420200,Paul Felber,2024-11-13 01:11:36 UTC,2024-11-13 01:15:05 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-12 00:45:00 -0800,,"Evergreen, San Jose, CA, USA",37.2983750611,-121.7677351635,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251502798,https://inaturalist-open-data.s3.amazonaws.com/photos/450026104/medium.jpeg,columbidaeperson,251502798,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/12 12:45 AM,2024-11-12,2024-11-12 08:45:00 UTC,Pacific Time (US & Canada),3,3,,open,false,,,1644409,,2024-11-13 00:59:06 UTC,2024-11-13 02:35:39 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-12 12:19:05 -0800,,"Sequoia High School, Redwood City, CA, US",37.4840466667,-122.2384333333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251476142,https://inaturalist-open-data.s3.amazonaws.com/photos/449971518/medium.jpeg,anteaterplushie,251476142,Nuttall's Woodpecker,Aves,792987,1,0,2024-11-12 12:19:05-08:00,2024-11-12,2024-11-12 20:19:05 UTC,Pacific Time (US & Canada),4,4,,open,false,,,8108874,jacob,2024-11-12 20:20:18 UTC,2024-11-13 07:51:36 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-11-12 12:18:58 -0800,,"Sequoia High School, Redwood City, CA, US",37.483995,-122.2386166667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251476110,https://inaturalist-open-data.s3.amazonaws.com/photos/449971446/medium.jpeg,marcelllo,251476110,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-12 12:18:58-08:00,2024-11-12,2024-11-12 20:18:58 UTC,Pacific Time (US & Canada),35,35,,open,false,,,6026558,cello caruso-turiello,2024-11-12 20:19:58 UTC,2024-11-12 20:22:50 UTC,research,CC-BY,,3,false
Pica nuttalli,2018-03-08 08:42:00 -0800,,"Basalt Campground, Basalt Rd, Gustine, CA 95322, USA",37.0290603,-121.0647328,"@birds, @what, Basalt Campground, Yellow-billed Magpie (Pica nuttalli)",Yellow-billed Magpie,https://www.inaturalist.org/observations/251451157,https://static.inaturalist.org/photos/449923495/medium.jpg,carolnrick,251451157,Yellow-billed Magpie,Aves,8319,0,0,2018/03/08 8:42 AM,2018-03-08,2018-03-08 16:42:00 UTC,Pacific Time (US & Canada),190,190,,open,false,,,489828,Carol and Rick,2024-11-12 16:09:32 UTC,2024-11-12 16:12:24 UTC,research,,,NA,false
Dryobates nuttallii,2024-11-01 09:53:13 -0700,,"McCone Hall, Berkeley, CA 94709, USA",37.8741805556,-122.2599722222,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251414896,https://inaturalist-open-data.s3.amazonaws.com/photos/449854662/medium.jpeg,thelongyaeko,251414896,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-01 09:53:13,2024-11-01,2024-11-01 16:53:13 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,6349275,Yaeko Long,2024-11-12 07:54:42 UTC,2024-11-12 10:21:48 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-10-26 16:43:00 -0700,,"Rancho Cordova, CA, USA",38.6281873768,-121.27439281,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251405549,https://inaturalist-open-data.s3.amazonaws.com/photos/449835725/medium.jpg,antrozousamelia,251405549,Nuttall's Woodpecker,Aves,792987,2,0,2024/10/26 4:43 PM,2024-10-26,2024-10-26 23:43:00 UTC,Pacific Time (US & Canada),52,52,,open,false,,,1065481,Amelia Tauber,2024-11-12 05:19:47 UTC,2024-11-12 19:40:12 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2024-11-11 01:21:00 -0800,,"Solano County, CA, USA",38.5234428827,-121.7824148639,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251402640,https://inaturalist-open-data.s3.amazonaws.com/photos/449830632/medium.jpeg,bigjag,251402640,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/11 1:21 AM,2024-11-11,2024-11-11 09:21:00 UTC,Pacific Time (US & Canada),15,15,,open,false,,,7578955,,2024-11-12 04:35:41 UTC,2024-11-12 05:26:59 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-09 11:45:00 -0800,,"Black Swan Preserve, Nevada County, CA, USA",39.2095549722,-121.27812,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251391339,https://inaturalist-open-data.s3.amazonaws.com/photos/449806361/medium.jpeg,deroseingv,251391339,Nuttall's Woodpecker,Aves,792987,1,0,2024/11/09 11:45 AM,2024-11-09,2024-11-09 19:45:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,1694011,Diane Rose,2024-11-12 02:17:29 UTC,2024-11-19 05:37:08 UTC,research,CC-BY-NC-SA,,NA,false
Pica nuttalli,2024-11-11 15:04:00 -0800,,"Burgenland Ave, Turlock, CA, US",37.5272560914,-120.8471678944,,Yellow-billed Magpie,https://www.inaturalist.org/observations/251388420,https://static.inaturalist.org/photos/449801219/medium.jpeg,sienna54575,251388420,Yellow-billed Magpie,Aves,8319,1,0,2024-11-11 15:04:00-08:00,2024-11-11,2024-11-11 23:04:00 UTC,Pacific Time (US & Canada),3,3,,open,false,,,8737561,Sienna,2024-11-12 01:49:33 UTC,2024-11-15 23:05:15 UTC,research,,,3,false
Dryobates nuttallii,2024-11-11 10:57:00 -0800,,"Homer F. Briggs Memorial Park, Ontario, CA, USA",34.0357212891,-117.675942561,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251365474,https://inaturalist-open-data.s3.amazonaws.com/photos/449751421/medium.jpg,thomasabenson,251365474,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/11 10:57 AM,2024-11-11,2024-11-11 18:57:00 UTC,Pacific Time (US & Canada),4,4,,open,false,,,513187,Tom Benson,2024-11-11 21:50:55 UTC,2024-11-12 00:37:47 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-11 10:04:30 -0800,,"San Elijo Lagoon Ecological Reserve, Encinitas, CA, US",33.0133923122,-117.2724417082,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251356280,https://inaturalist-open-data.s3.amazonaws.com/photos/449735149/medium.jpeg,apoloii84,251356280,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-11 10:04:30-08:00,2024-11-11,2024-11-11 18:04:30 UTC,Pacific Time (US & Canada),44,44,,open,false,,,6797573,Sanam,2024-11-11 20:33:32 UTC,2024-11-11 22:22:42 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-11-07 16:41:00 -0800,,"Noddin and Leigh, CA 95124, USA",37.2431219018,-121.9150830749,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251354775,https://inaturalist-open-data.s3.amazonaws.com/photos/449728869/medium.jpeg,sarahcoty,251354775,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/07 4:41 PM,2024-11-07,2024-11-08 00:41:00 UTC,Pacific Time (US & Canada),1,1,,open,false,,,5007277,Sarah Coty,2024-11-11 20:20:49 UTC,2024-11-11 20:29:03 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-11-11 08:30:13 -0800,,"Vacaville, CA, USA",38.3478278997,-121.9485107997,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251328058,https://inaturalist-open-data.s3.amazonaws.com/photos/449678614/medium.jpeg,dankillam,251328058,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-11 08:30:13,2024-11-11,2024-11-11 16:30:13 UTC,Pacific Time (US & Canada),NA,NA,,open,false,gps,gps,555180,Dan Killam,2024-11-11 16:30:43 UTC,2024-11-11 18:00:58 UTC,research,CC0,,2,false
Dryobates nuttallii,2024-11-10 14:38:00 -0800,,"Grover Beach, CA, USA",35.1157488003,-120.6124474814,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251324555,https://static.inaturalist.org/photos/449671375/medium.jpeg,russnamitz,251324555,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/10 2:38 PM,2024-11-10,2024-11-10 22:38:00 UTC,Pacific Time (US & Canada),4,4,,open,false,,,1249080,,2024-11-11 15:57:31 UTC,2024-11-11 18:01:55 UTC,research,,,NA,false
Dryobates nuttallii,2024-11-10 09:20:00 -0800,,"Solano County, CA, USA",38.5232833333,-121.7831916667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251277061,https://inaturalist-open-data.s3.amazonaws.com/photos/449580704/medium.jpg,phylogenomics,251277061,Nuttall's Woodpecker,Aves,792987,1,0,2024/11/10 9:20 AM,2024-11-10,2024-11-10 17:20:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,99304,Jonathan Eisen,2024-11-11 05:26:17 UTC,2024-11-12 04:37:40 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2024-09-13 17:28:00 -0700,,"Santa Clara County, CA, USA",37.3206076761,-122.1875159946,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251264280,https://inaturalist-open-data.s3.amazonaws.com/photos/449554551/medium.jpeg,garth_harwood,251264280,Nuttall's Woodpecker,Aves,792987,0,0,2024/09/13 5:28 PM,2024-09-13,2024-09-14 00:28:00 UTC,Pacific Time (US & Canada),4,4,,open,false,,,2527,Garth Harwood,2024-11-11 02:54:55 UTC,2024-11-11 02:55:54 UTC,research,CC-BY,,NA,false
Dryobates nuttallii,2024-11-10 16:17:00 -0800,,"San Francisco Botanical Garden, Golden Gate Park, San Francisco, CA, USA",37.7661422059,-122.4743582082,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251258887,https://inaturalist-open-data.s3.amazonaws.com/photos/449543494/medium.jpeg,radrat,251258887,Nuttall's Woodpecker,Aves,792987,0,0,2024/11/10 4:17 PM,2024-11-10,2024-11-11 00:17:00 UTC,Pacific Time (US & Canada),8,8,,open,false,,,1069564,Dario Taraborelli,2024-11-11 02:03:38 UTC,2024-11-11 04:46:20 UTC,research,CC0,,NA,false
Dryobates nuttallii,2024-11-09 10:35:00 -0800,,"University of California-Davis, CA 95616, USA",38.5290372231,-121.7643648452,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251252870,https://static.inaturalist.org/photos/449531199/medium.jpg,aanguyen,251252870,Nuttall's Woodpecker,Aves,792987,1,0,2024/11/09 10:35 AM,2024-11-09,2024-11-09 18:35:00 UTC,Pacific Time (US & Canada),131,131,,open,false,,,2400389,Alexander Nguyen,2024-11-11 01:07:02 UTC,2024-11-11 01:24:27 UTC,research,,,NA,false
Dryobates nuttallii,2024-11-10 09:26:10 -0800,,"Mount Madonna Rd, Los Gatos, CA, US",37.0879992987,-121.8244241343,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/251251915,https://inaturalist-open-data.s3.amazonaws.com/photos/449529341/medium.jpeg,ophioblennius,251251915,Nuttall's Woodpecker,Aves,792987,0,0,2024-11-10 09:26:10-08:00,2024-11-10,2024-11-10 17:26:10 UTC,Pacific Time (US & Canada),83,83,,open,false,,,1455486,Abram Fleishman,2024-11-11 00:57:46 UTC,2024-11-11 00:58:28 UTC,research,CC-BY-NC-SA,,3,false
